ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.157443145,155.8357062,25937.71144,8.163143898,298.1924062,533.2883507,14.35649568,68.12076148,4.770154312,0
7.080794504,162.9353713,24916.62559,6.374495722,388.3127251,494.2887842,14.29769575,84.80296983,4.301273481,0
7.488133464,177.3530518,24786.05053,8.613303748,369.2106713,387.8680752,14.1494731,48.96599558,3.474034717,0
7.32354512,184.1360704,21044.20266,6.842947202,327.2612021,379.4924534,8.335244529,90.31206176,4.898421041,0
6.530796124,138.0076716,19174.59325,7.347951526,333.7757766,490.6441377,16.33794929,66.39629295,3.181634909,0
6.931470427,156.8411949,35793.75779,7.286335788,384.6548025,398.6479443,17.85824171,72.23652477,4.249333174,0
7.774645243,194.7338584,13829.93907,5.603120374,333.7757766,321.905681,18.87093884,66.39629295,3.911816766,0
8.107500139,173.6646791,27277.57996,6.643620149,354.0372932,330.2115153,16.25700237,66.39629295,4.647800627,0
6.306864459,220.9699797,22418.90819,7.153363582,283.9759925,350.9092266,19.86138156,61.8361853,4.619172769,0
7.080794504,165.7379535,22900.11825,5.735689157,379.3749332,473.8049105,13.08287175,63.03516289,4.069165567,0
6.609680322,216.4280319,17963.86685,7.725313959,346.2853289,466.103008,11.46843204,41.25286912,3.589146441,0
6.632205879,232.7385452,9809.904,8.336777938,302.3257718,458.3667847,13.30485235,65.318835,3.44374056,0
7.080794504,247.1640183,18939.61646,7.086374655,305.0400259,419.4530877,12.75811406,60.31920264,4.287440678,0
5.716755667,197.1042098,12641.52781,8.702061414,287.0125645,345.0839364,17.273966,58.41151474,4.080674996,0
7.74045387,182.5410725,19713.50437,8.854386131,382.3415896,489.0470441,8.866966526,57.8774554,3.54131667,0
6.277277371,148.1860133,22916.57224,5.035633211,333.7757766,474.6179536,9.604154965,61.83571167,3.619321182,0
6.513016586,185.3385398,26262.54548,6.742150215,289.0143482,410.1013089,12.9246531,83.65219038,3.729960916,0
6.234197672,227.5608668,22195.21038,9.455598356,333.7757766,351.1801006,13.039764,63.16396948,3.885492316,0
7.277143967,194.880861,18270.10506,6.121931342,344.8797537,402.6645821,15.4597516,76.98723151,4.931353522,0
6.04451303,211.577378,30191.69246,7.714291552,329.1670178,431.096425,10.61983085,66.39629295,5.127778325,0
6.643026538,205.2331194,20511.36924,5.908110988,313.353813,455.693256,16.02194073,52.15347185,3.709988662,0
5.15045654,186.5608459,18655.54189,7.024306505,333.7757766,379.5379369,17.60406646,58.831969,4.147028947,0
6.110545161,166.6373052,21319.7944,7.68124459,311.2535646,340.6306415,13.62381347,95.49467973,6.06455925,0
7.831117737,182.4738756,19130.96153,6.803061491,340.2759489,433.4604373,10.7939957,75.89570012,3.807997464,0
6.980727164,200.4672256,30862.78446,6.196276276,391.6668777,422.4895962,9.06690217,48.25046774,5.437618577,0
8.552782416,217.8033177,39030.6037,6.986705178,373.7461928,340.5662445,19.08488285,53.85605542,2.940847996,0
6.449379439,275.7467165,8607.61251,7.701630393,272.1975647,384.3806692,16.07830522,54.40446127,3.71542875,0
8.360795827,218.139622,28722.17585,5.536705208,310.2865771,471.5535946,10.64455442,49.77194099,3.715951409,0
7.080794504,233.8466208,32496.64022,6.637384365,347.9864477,424.6497728,13.02799983,55.98397317,4.296188763,0
7.161714893,238.3335841,13680.76414,9.274119529,284.407842,478.7669705,16.83629125,74.38357982,3.909973568,0
6.854946859,149.853487,16203.0907,5.734803645,375.7186596,350.3447084,11.71889473,75.49873682,4.938999307,0
7.309556407,244.8397701,22277.62602,7.715571777,369.038841,477.2353813,12.47511872,60.80690207,3.707413724,0
7.080794504,250.6234728,30797.52,6.381452049,333.7757766,338.8141646,17.50851596,74.72782069,3.36517444,0
7.080794504,240.984187,11429.2012,5.515977392,267.6808262,323.1575175,8.666283308,88.67926505,3.802426744,0
7.965337305,151.5418889,25274.6103,7.106043486,352.316182,527.6882417,15.79262497,52.26848971,3.390982111,0
7.754044354,193.4498538,19019.2795,8.107066903,377.9900086,597.486041,8.939818292,45.72130807,3.760298085,0
9.393891652,252.7392485,13150.20746,7.166592283,333.7757766,368.8346037,14.39739294,50.77529347,3.048565866,0
8.176079615,201.5537008,21856.98863,5.241047394,320.2601195,464.8033302,15.6276407,61.65474396,4.112322458,0
8.337696201,168.4691807,30969.04759,5.452161832,333.7757766,302.4223185,14.52986411,41.39276825,3.454197457,0
7.080794504,207.4268874,11963.32372,7.664545656,325.6329598,502.053001,17.01285622,64.49982558,2.813526756,0
8.613698595,235.9444359,20862.45587,7.622564839,378.7587148,418.6975296,13.60807513,66.39629295,3.949220099,0
7.080794504,164.3171018,25236.70132,4.365238215,350.5843454,413.6922247,15.42114424,45.97940191,3.723776038,0
3.978284627,160.8184744,14433.7805,8.410892223,311.2953289,414.3282148,20.77148503,78.27324004,3.751565769,0
5.96406536,241.0308985,22168.33156,6.208117842,333.7757766,486.5168842,13.17298911,64.71923989,4.696720853,0
7.53205858,185.5065627,24454.72586,5.791102494,333.7757766,393.9718897,15.07024812,74.78064302,3.808569923,0
7.233538435,231.5608322,16621.49479,6.073040907,333.7757766,475.8216449,8.688714873,35.83396853,3.679015068,0
7.080794504,202.8111419,11900.0552,8.948087688,367.5334525,379.5645636,13.59185782,58.82255974,3.153800219,0
7.080794504,207.3910967,25110.03763,6.32979107,345.5926345,420.2191036,22.34641467,92.32776021,2.739234987,0
7.080794504,162.2636883,28790.54768,7.621234063,377.7193867,364.2735781,14.2100908,99.11860138,4.476991215,0
6.31407747,124.8479917,31114.63565,5.713940404,333.7757766,396.6729763,18.42322647,73.10199735,4.363865763,0
8.822610384,216.432576,27109.23965,7.322162833,333.7757766,384.018547,15.95549106,78.82888343,4.415596156,0
6.922652371,185.8189891,14682.66584,9.886831314,341.066404,560.7877028,22.46612757,64.39542225,2.877354267,0
7.080794504,169.6735306,25541.15277,5.457299213,393.2646996,359.7781341,16.82030772,60.37604138,3.611330374,0
6.548017642,176.0065361,38368.01262,7.415053894,278.0933093,291.1215276,19.42253502,81.36856759,5.930227577,0
6.581082756,217.538504,24480.6718,5.837151802,310.6329105,476.4586674,11.43423936,48.55190969,3.511369718,0
7.864649673,218.1531069,23045.72625,7.432010935,349.9228521,414.3651494,14.78598251,72.60797967,3.585933522,0
6.136907177,151.784319,20561.69473,8.487855965,384.1560786,363.6184916,13.71370292,96.58286502,4.704585018,0
6.94702854,168.8795392,17540.03022,6.409476274,387.2999071,372.022817,15.19819136,74.0073726,2.600187733,0
6.203322508,214.8501112,29426.47378,8.034868235,369.7266834,319.7666815,10.24786327,65.30863745,3.487920051,0
7.080794504,240.1345719,38097.3298,5.400497252,333.7757766,359.5763336,13.51488652,72.77101719,3.212492693,0
7.080794504,205.3041489,12190.1716,7.044833011,313.4117075,374.523197,11.83831294,47.65364194,5.026270726,0
5.921247069,200.9437304,17397.40286,6.756200029,279.2023071,380.4998179,11.2553569,31.96629681,3.74677556,0
8.829806178,216.1221437,17732.91467,7.856311801,377.2538339,301.8959591,16.21071289,64.40935886,4.423886042,0
7.080794504,187.6134376,13427.06859,7.317569734,333.7757766,507.5674883,18.13769053,79.34988134,5.324638005,0
6.832217388,164.2743931,14015.04477,6.055985023,281.6780401,389.9780973,14.83663674,44.36757376,3.145415511,0
9.281302611,215.9076249,36622.22861,3.903496226,333.7757766,383.2600282,19.03487739,80.31759655,4.069976589,0
7.456250785,226.5382887,9163.294448,5.72622359,333.7757766,417.1252097,10.06607565,67.30422419,4.279697428,0
7.088250976,172.6892999,25399.10901,6.941216657,355.2530789,298.6717594,13.6377826,66.39629295,3.230645436,0
5.648628538,167.0300972,14547.88548,7.735347786,333.7757766,347.7923206,10.68976878,75.28868753,5.370004183,0
9.678050854,188.3687408,26402.70396,4.074141162,395.9042077,325.0011155,16.9179938,91.41687997,3.029700335,0
5.897391121,172.0343853,30575.35714,8.649614737,393.5548922,426.5058343,16.31165824,74.54398067,2.961602418,0
9.494242648,274.8283693,21879.70421,5.265718338,364.6826343,581.0781564,13.63601398,62.11964303,3.18902554,1
7.080794504,173.4741859,18318.72037,7.597653599,282.5981192,407.6429623,20.20059242,79.1040188,4.181264106,1
7.040394956,199.0792169,22505.5186,7.953572279,333.7757766,531.4766665,14.69095388,58.41286017,3.931916553,1
7.044375319,229.6031728,12575.27963,7.837777991,390.4676837,558.1765918,15.75478461,36.26753003,4.276699074,1
6.203572848,139.129083,6698.239095,3.876812715,333.7757766,601.526167,13.36816454,68.29868905,4.305549362,1
6.879404957,214.7318875,20509.33196,9.035250354,321.3832777,306.7843022,12.47730317,79.69207986,4.70047023,1
7.754884394,210.7207687,18857.0585,5.69375192,376.4846222,375.6726908,14.70859901,43.2998201,5.128390055,1
7.916669699,201.455808,39431.25263,7.525440975,276.2069197,432.5899955,17.82192185,70.23960067,4.275192719,1
6.405392482,183.867245,20526.30684,8.450272355,366.1766336,548.6377021,13.44879664,69.05413814,4.531920781,1
7.795957801,239.2782545,27849.14209,6.47599443,356.1707021,484.1047845,18.69224837,50.12841529,4.25187617,1
6.963979351,180.401506,12878.17635,6.424098533,333.7757766,358.5164768,16.329625,66.30262949,4.489870473,1
6.967861397,183.9334762,13401.04439,6.457686555,371.7883636,433.2394286,14.5842314,66.02915612,4.893215273,1
6.622791356,195.8671168,13900.71652,6.36353754,387.356938,310.851138,11.75837424,52.40618787,5.60929081,1
7.369988621,236.4767207,18998.34682,7.404434524,359.9305657,357.0662032,18.02033109,58.27125706,3.463852437,1
7.080794504,134.3111598,8076.822283,5.322111986,333.7757766,599.6145353,9.253350629,100.335665,3.373936508,1
6.944868387,198.476439,16904.20109,6.341406959,299.5216733,470.5997606,15.04581675,61.14608669,4.241135181,1
5.284810115,148.8627584,11130.21136,6.82046898,335.6604497,485.805431,13.77335021,60.94434264,3.990242632,1
6.851442603,197.3395594,15349.14258,7.446411727,333.7757766,373.5498674,11.36727498,79.15582198,4.935556543,1
7.760189365,206.2088341,34250.16392,7.930381857,299.1315985,347.1807804,19.35076512,80.62187235,4.590527649,1
7.280560357,228.5395427,29690.91716,7.871025151,322.2696608,392.5325975,15.1681892,84.37071295,2.919796005,1
6.83425989,182.4544618,21670.56989,6.407647889,325.9504112,397.3375083,16.50665808,74.46264571,2.658843412,1
6.728975148,187.2027122,26376.06229,8.45766165,337.8619224,488.9763942,17.68978466,77.13188934,4.593787133,1
8.016418375,255.2594926,30854.83047,8.761916273,333.7757766,442.499532,11.09420248,93.27423247,5.320015455,1
6.864916739,170.8277923,20464.77269,7.074062934,365.9413461,400.9652703,14.00387351,51.60300428,4.493746769,1
8.458796988,241.76834,29317.14244,5.783275484,313.8855478,328.5794292,18.2960013,84.51098531,3.827431411,1
6.987335279,224.0344173,13505.03312,5.871179933,333.7757766,479.8254966,15.92141255,73.06421839,3.870292782,1
7.288736661,233.9778097,31617.07541,8.533888278,331.8381671,490.0470946,12.22534179,31.80202422,3.531384661,1
8.116350275,224.7635092,16514.60809,5.290690953,333.7757766,416.5966342,12.06350146,91.85615637,2.526016236,1
7.463915951,215.4790683,27150.3954,7.782915308,382.9587368,403.7035016,14.77709169,56.95693886,5.075843604,1
7.512361216,224.4716541,17895.55659,8.635030814,333.7757766,472.3421246,13.84838852,74.58298103,3.515802547,1
6.415108472,192.4279651,19310.06201,6.845300491,333.7757766,529.7303121,16.02143866,62.53355679,6.073006014,1
7.059940234,178.8053803,39484.63892,8.5911131,281.3861972,520.2728606,10.79548173,75.84754249,2.949938823,1
7.425102223,204.4862816,18608.94087,7.434492748,318.1832966,338.9352709,16.24475501,94.60531109,2.558772744,1
6.742622398,209.2173441,15488.95675,7.452361819,351.0522422,408.8535622,13.92128166,70.2052406,4.96467264,1
7.682923445,217.7889322,31150.51342,8.021667794,333.7757766,594.7025458,12.19423157,77.16978862,3.542731087,1
7.041665417,178.2857485,25419.7695,6.772750799,316.4338541,388.339277,11.55709678,73.25622049,3.099746163,1
7.185276449,212.483172,25645.06723,8.142512834,352.8691647,435.2829807,8.93024245,75.60097955,2.959153823,1
6.597292363,191.7874419,25039.3547,7.29457739,395.7395287,501.5326526,14.69539103,80.0500311,4.318305407,1
6.908853083,184.9442319,16965.31411,6.404354015,351.3453261,434.3502193,11.81294171,77.37136148,4.693949416,1
7.080794504,165.8929699,11566.87555,8.326154937,333.7757766,369.2897773,7.401868176,66.68694981,3.603089689,1
6.281903929,160.306685,17095.27007,6.730577013,305.0940001,424.446185,14.37496689,41.27982974,4.457729915,1
7.036752104,210.3691037,13812.41042,8.378282177,342.4983613,489.5450548,14.82390352,69.19335842,3.285371835,1
7.362912867,180.8678007,20430.9067,6.664786369,333.7757766,437.3895263,9.675166667,69.03511345,3.249439878,1
7.369087139,198.2040824,28232.01841,8.899711626,289.5996918,424.4542545,18.15675398,31.59940356,2.715186685,1
7.708109989,188.9978501,15456.22009,5.047915869,322.7545993,523.0526626,16.09019349,57.28576319,4.896625908,1
6.50411278,171.722555,20852.7645,7.704989892,282.1055454,359.4609502,13.4752729,83.62226024,5.396623142,1
8.185923417,240.9791038,23641.47203,6.611448597,318.6890104,410.1582218,13.10991087,56.91398087,3.566945145,1
6.149185174,150.5635935,20596.39123,6.906910694,333.7757766,431.651283,12.82938017,64.3949066,4.275614874,1
7.080445821,196.6589466,36966.85332,8.986784338,294.3157326,530.0529193,13.82205734,85.77722213,2.664946055,1
6.628427347,215.2455321,18059.33085,6.931786686,333.7757766,374.4550618,11.6210743,77.94082203,3.405278618,1
4.704698462,160.2118222,5128.457646,8.283068934,357.7310768,344.6937399,14.21953213,34.28841274,4.109924712,1
7.976900874,234.7793796,15360.83507,5.736026878,377.1781189,613.6335477,14.19127381,48.91588146,4.753607931,1
6.809644515,179.7195206,35001.14479,8.681983466,333.7757766,360.9328038,13.63334974,72.71791977,3.183803572,1
7.080794504,177.6853558,20325.70213,5.849569808,353.6267682,279.6649198,13.96432121,44.54298517,4.032267339,1
6.967696683,177.0558901,22886.96573,6.430934808,315.2829021,507.7900618,15.2880379,35.76760104,4.819637104,1
6.44455517,166.6351805,24855.83004,9.492361329,287.41238,479.479409,10.69706756,65.65532568,3.551905359,1
6.277742483,149.5632817,15751.44915,8.257751125,317.5014397,605.3983749,15.21837835,82.70347041,5.255011943,1
7.080794504,166.9229798,21190.15494,6.58998049,285.8993855,410.6882969,15.29061375,75.59522222,2.505464027,1
7.78166376,216.7828813,35055.61649,7.784203339,306.6433363,447.167101,10.60954491,36.87208589,4.822967485,1
6.084360116,155.2714251,27310.06085,7.817129175,333.7757766,436.9889344,12.65751247,66.39629295,4.29811092,1
7.15473588,198.1473265,32680.97799,8.972661232,283.108492,531.6026342,19.80628717,81.92682594,4.629955736,1
6.74881155,166.3909151,22475.09296,8.895421661,317.6203458,527.45964,12.81926988,55.5362628,3.312512766,1
8.128270069,231.1675375,19954.57555,5.138838499,349.0673627,386.0711492,15.01808483,63.34096824,4.678742166,1
5.940475876,175.6377301,17177.07104,10.41083527,307.9976308,402.8873087,15.15200393,74.35442275,3.997969671,1
7.614877639,246.0308561,33347.9711,8.222533309,345.8088086,445.7668532,10.76369093,98.36865575,2.990780894,1
6.718249445,197.6174938,21043.62693,6.63067451,337.038752,641.5258452,15.55450572,63.68435224,4.488904316,1
6.866356515,185.6314869,13979.38175,7.043424624,375.4340325,462.5351147,17.19499164,74.55779007,4.346153563,1
7.080794504,142.2774127,21208.61829,9.502685366,333.7757766,429.6901557,16.2927178,58.96290239,2.601517589,1
7.553844615,212.2644411,14319.40137,5.793011891,362.8526538,450.5359095,18.17648296,66.39629295,4.37456385,1
7.366671989,234.2006412,15547.18663,7.851400221,364.1056922,393.2539151,15.16157744,64.73231058,3.394450273,1
6.567759613,187.6663787,20156.57862,7.298510421,333.7757766,390.4268891,12.35389619,85.21436889,3.824428039,1
6.333640046,185.4363401,18506.28861,6.572681848,356.9710327,366.8131076,16.43962942,76.76438483,3.982002335,1
5.892413186,139.3622529,11006.04851,5.311990413,339.3279049,446.4943942,10.56707076,89.69288268,3.311813193,1
7.91803917,197.3575883,22899.06291,8.283955431,295.3510702,358.0973864,12.95778504,71.69435135,3.386109813,1
6.549124998,194.2768568,7412.798059,5.836980436,354.8211938,361.0372382,11.6721905,57.31697668,4.421058844,1
6.804796145,223.9957005,17196.05471,7.112622452,374.3091305,344.7183136,15.45738344,60.15134582,4.847312562,1
7.080794504,203.0543097,20106.10684,8.68232956,351.3356961,346.0305439,11.55630174,62.95152737,4.704273495,1
7.17617087,206.2949006,25794.95019,7.794726949,321.2840794,485.2544296,15.57487691,49.15196026,4.742966749,1
7.085095883,206.6766753,21823.09426,5.889945335,333.7757766,387.6181112,17.67989831,55.02328573,3.932839293,1
7.201702375,147.7110861,37308.99416,5.677451117,279.1644463,395.9768245,13.32612501,63.6268939,3.883250198,1
7.776044113,215.5337952,38895.35614,7.764668384,342.2624979,349.4310989,6.124625358,65.83299007,5.425945934,1
7.080794504,209.7519548,20214.21655,6.045077938,323.7883827,539.4647234,20.27898974,72.73520686,4.258488737,1
7.046548537,128.4825174,30569.81055,4.449122633,281.7247145,348.2645907,15.14200557,58.15730431,2.869226102,1
7.080794504,199.8458748,12635.3677,7.886383491,332.6151538,293.8342645,13.21753604,54.54961804,4.480574391,1
6.266799948,187.8296169,27577.21362,9.141597004,322.9178476,277.0508017,13.29025193,59.45432462,3.652844726,1
6.630251709,160.9203841,22557.77958,5.305394004,338.6308276,416.8980711,15.79310142,53.27603262,5.181202492,1
6.775631133,154.3725428,15525.39396,6.084132842,343.032161,597.9792737,17.11854325,56.12402405,3.017544306,1
7.080794504,204.7372919,25680.71739,7.980192743,318.6772727,311.6355739,20.37683817,69.02052992,4.32378488,1
7.773758137,251.4628444,21688.61694,6.19491,395.0882448,355.831683,14.32455235,67.58431075,4.040974482,1
7.295141332,182.4066446,13706.18681,5.887885103,300.608233,424.6501794,18.06347006,73.83690919,5.056104024,1
7.080794504,129.8832965,8906.975623,6.82790088,327.5517887,525.224717,17.65741087,32.18537822,3.842113986,1
7.657541728,230.8200077,35056.23223,7.656806896,364.1301406,305.6294093,18.48139641,72.20507471,4.792527452,1
7.664793523,223.5784735,20259.72585,7.385414294,351.1613311,510.0468968,14.20522105,73.19247007,5.481690934,1
7.080794504,209.8660948,20116.9111,6.941061732,370.3836939,338.9571983,11.34256197,51.15966921,3.619545637,1
7.800421289,210.6703042,19873.30092,7.284675602,333.7757766,448.5956405,7.024747096,55.80350265,3.345910382,1
7.264069097,216.6223922,19412.11272,6.932457939,333.7757766,301.9535508,19.2109908,67.71258467,3.960282114,1
7.544305636,211.0511462,34359.4008,8.166793312,365.8123125,447.5206554,18.55347833,60.16274551,3.714096435,1
7.749773784,229.4897671,21995.06807,7.748921295,320.4406637,398.5447626,18.20291571,41.06424689,4.317186298,1
7.442023084,194.7638713,34565.70169,8.493347624,294.8362177,350.0851155,18.96201401,79.9583213,2.894651172,1
6.559252621,164.6359208,30660.20967,8.852270123,272.5242628,533.5838575,10.95830566,83.66233135,4.216315016,1
7.035036795,220.5018877,19746.49325,7.059382856,371.9126148,536.1839,15.30343324,67.90175839,4.557028866,1
7.880685943,226.0038444,19486.88184,6.208574003,356.3380794,472.3690935,11.9952395,55.02916552,3.579983811,1
7.080794504,200.9699224,12700.48804,7.713783212,395.0903643,464.024917,15.08933914,63.6245653,3.756100423,1
6.373288071,180.9589048,17502.87944,6.471639404,367.7325204,411.58131,11.59864559,66.39629295,4.538108781,1
5.756475689,171.9718037,8086.825999,7.304628015,330.1337768,442.7587559,11.36475106,95.89849469,4.002081517,1
6.918062438,188.9128648,14052.44611,6.192192751,333.7757766,338.3208398,17.8601008,66.73703061,3.566298462,1
8.81350466,236.392817,40684.39001,6.608774672,303.5298176,278.3551233,14.57605743,72.87269686,4.242459863,1
7.361599832,231.7931825,29169.72078,7.929904388,375.097188,389.2726454,13.85311637,39.53278687,3.751588622,1
7.080794504,192.7422753,32349.10238,8.750629519,272.0850572,581.9811912,13.58303609,64.43604613,3.952594441,1
6.550877193,145.8062707,25070.00874,5.716378673,285.2189427,369.6130841,8.654764784,66.39629295,4.824825939,1
6.510855611,223.8606218,15147.17146,7.667533316,389.3911484,437.0513643,12.08502582,52.33907542,4.225608376,1
7.347030356,199.6137208,19073.25959,5.766832205,336.9943349,413.2142305,12.48248239,56.79408397,4.2978807,1
8.11195317,217.2664724,38184.46957,7.254121956,311.9102239,281.0692028,13.02792065,78.58209386,4.430750456,1
7.080794504,237.0839483,35434.28006,7.617648684,381.3375272,365.0325034,13.4538722,33.43986771,3.825936697,1
5.985012451,151.3609669,20155.43447,7.723292487,275.079738,478.3323603,18.01626576,99.0612327,3.764099674,1
7.080794504,212.7053322,25626.48105,8.590184464,338.6635348,330.2533754,11.05283837,64.47200138,4.219225569,1
7.080794504,161.0389711,25583.49201,6.796914144,333.7757766,467.479901,14.10555408,52.33146225,4.514174613,1
6.433722353,177.2525105,20321.2294,6.378917977,373.0517721,375.0282225,11.68464797,61.62982262,3.641489972,1
6.770095146,201.6508542,25887.63172,9.367532688,327.6194527,519.3803669,17.72030029,90.06484922,5.203461367,1
7.927969553,224.7210589,27402.02,6.875298924,343.2863135,315.9134106,14.13712036,32.43852619,4.847262262,1
7.338826111,229.9786941,12603.40037,5.975488073,351.3188263,370.8606317,19.38933723,79.97164725,4.017061119,1
7.078361074,198.412447,16648.60057,6.931095897,348.5479814,472.2760009,17.24961638,59.63089394,3.263464731,1
6.751668627,176.7931521,32040.50567,7.931912958,333.7757766,467.1483719,11.21490774,47.5323955,3.735173416,1
7.744125219,203.3962271,21403.00205,7.623241595,333.2109033,424.3287402,16.94981073,48.41672504,3.612260192,1
7.560392023,223.23225,14739.06854,6.731610676,372.0289087,481.3417739,8.900408731,62.13428073,4.257805108,1
7.830607591,213.2492578,18821.38961,6.475112719,316.5724147,405.2787385,16.87239534,55.90576965,3.551568013,1
6.746934968,154.3321616,25137.42768,8.495903871,274.8840892,330.0837229,15.98363239,69.94325357,3.485535976,1
6.542281787,146.0553835,35965.74458,8.578677988,333.7757766,474.0077155,21.36638659,54.12734215,3.794055433,1
8.549692514,236.8615046,17828.29452,4.752267563,341.036337,423.1100797,15.31324277,80.93130521,3.039018779,1
7.499844502,231.5388683,22452.63557,7.821007463,333.7757766,380.9990976,14.33824816,66.39629295,4.663869576,1
5.763772807,183.0736286,22025.69661,8.952895934,333.7757766,376.5813885,10.54739835,63.29975681,3.253200107,1
7.276863125,165.7979519,30396.90462,7.835638736,281.8968818,475.6460515,12.3261836,83.39988926,6.083772354,1
7.493290816,216.3818796,9465.323905,4.947531357,341.4606318,501.345347,11.24750722,52.95136272,3.74874691,1
6.11602398,158.7289014,22481.02732,8.467065245,333.7757766,458.9929359,15.49528414,66.39629295,3.984308829,1
5.226895232,127.1175552,7907.330441,6.761928511,335.461842,475.3323571,12.7250097,79.42001294,5.13805579,1
7.080794504,255.9535993,15097.02406,8.48242112,361.9714189,471.477419,14.57093189,40.28729832,3.227940799,1
6.420640206,180.2929997,26034.5282,9.710618837,308.9578864,473.0648236,17.72439599,57.59663575,3.139940274,1
7.669012537,205.5956353,11579.44169,4.263279092,356.1365179,407.7216133,10.82904486,83.24380782,4.589512953,1
7.128062255,191.4008206,25227.54515,6.607844327,319.2508585,419.3049802,12.86536617,78.46849123,4.510595264,1
6.615350135,179.2406613,26392.86361,9.309160027,333.7757766,496.3635615,12.78659537,78.26236862,4.453443265,1
6.504876222,159.1821388,13403.08639,6.958284224,296.0769141,359.9744366,15.63685018,63.51431195,3.748443401,1
7.459124173,195.0287168,33173.49941,7.551373984,333.7757766,534.1669972,17.33405154,38.36806809,3.544751521,1
7.080794504,221.6731343,32269.50494,8.76523791,303.9617387,357.3585666,12.81974056,51.37423861,4.804828567,1
7.096047101,221.5082446,17240.02106,9.181472938,322.6168783,442.5435995,16.5762003,78.12209062,4.785637378,1
6.989442177,197.6858385,12150.72192,7.984166088,341.1001152,303.5967986,14.3308863,70.85686555,3.85304755,0
7.080794504,184.7413941,32328.71481,8.396586914,292.9382207,617.144794,8.348506272,51.45707431,5.493180964,0
8.297725878,222.4363212,20320.10845,7.321858643,297.1386869,374.1195225,15.77923278,93.44633015,4.166105474,0
9.380007092,166.2697567,32471.45632,7.342534659,333.7757766,498.313062,12.77988535,56.79331727,4.566253696,0
8.998375023,169.22833,21790.0109,7.923357067,333.7757766,436.9215083,18.22219495,73.21787544,4.516932985,0
7.301563449,177.6628947,23441.26714,9.107017243,326.2906302,478.467047,14.00339576,55.18334729,2.774960949,0
4.348674993,197.276364,9848.035583,10.81093799,333.7757766,295.7495252,19.95823615,81.7464179,4.360950051,0
5.29419539,234.2713991,26811.20307,3.611358232,369.6084647,570.9750271,12.77577329,44.67568257,3.522454093,0
7.257930995,187.7656217,24354.33517,7.196253771,333.7757766,346.2917846,10.89295272,61.56116614,4.266922561,0
9.250491639,184.4420107,22749.17835,7.401662765,375.0083235,436.4937616,15.40296074,44.78897033,3.996339179,0
9.680474778,199.5316664,32916.33148,6.12780434,333.7757766,461.3000946,16.10967826,76.54383862,2.79584013,0
7.080794504,184.9937315,19764.62744,7.505091883,333.7757766,293.4779981,12.9341595,66.39629295,3.017984971,0
6.741245821,196.8330011,23565.73271,7.59458402,315.5746022,500.1428984,11.66307317,31.77848383,3.500970574,0
6.81170227,261.3895652,15149.48987,7.056107167,333.7757766,397.7871189,11.99351588,66.25764933,3.275008408,0
6.966942962,222.890265,25441.05612,7.383783243,333.7757766,647.3499388,17.3912825,38.73264681,4.356931133,0
7.446089059,179.1468362,17763.31099,9.876515049,328.4590221,364.1341734,12.98249107,49.05124066,2.948657439,0
6.210647606,192.2167384,19330.03576,8.792886086,333.7757766,401.3832642,18.22549227,61.27421599,3.21212398,0
7.341547112,187.6724024,21273.45707,7.784003063,333.7757766,332.0842934,16.84233409,55.01915102,4.025643696,0
7.051396426,187.4188826,15423.38728,8.871523756,341.5626733,561.7907605,14.2806067,66.39629295,3.172091114,0
10.14629048,242.1517339,24649.67475,4.803372505,347.0697246,348.4840391,17.61479894,73.00154536,4.481552363,0
8.4695373,128.6200791,15273.04929,10.7255236,333.7757766,553.3462602,16.93086822,69.73668813,4.149553298,0
8.114665426,236.4932747,26631.21287,6.266781682,275.0908699,496.9897916,18.58853424,58.31334539,2.65459449,0
5.585116998,143.505413,22234.69674,9.252852464,368.3874645,437.1246646,11.57521526,52.42437837,4.148342955,0
5.903993501,196.2747258,19399.22197,7.641894524,328.2692721,324.0456808,18.50537228,77.15780159,3.820021216,0
9.57822672,205.7487423,33080.58883,5.659847929,356.6983008,333.0699111,16.98496143,68.90608803,3.419238762,0
7.080794504,210.7447082,12229.29848,6.950980956,387.3888259,422.0270716,14.68084379,77.32232969,2.51676912,0
9.687260028,190.1628691,18752.5764,7.073006591,333.7757766,461.0702093,9.106873165,64.22824871,3.085835467,0
6.52744059,181.0729954,22444.08178,10.47497687,271.8627923,351.0637876,11.99636514,66.39629295,3.567180517,0
7.080794504,193.6294863,18753.21176,8.685011669,327.3406381,478.1026928,13.17290155,52.67395753,2.373437694,0
7.744772552,208.9203404,27648.15965,5.62257229,332.8237989,397.0574736,12.48619176,73.18455681,5.016321199,0
8.28922427,191.8588051,22526.27975,7.979154755,333.7757766,292.8608167,18.00367868,72.57558072,4.291001305,0
7.249257333,223.7035403,24311.90579,7.392516963,275.6224867,306.7822306,9.697256603,77.19964587,4.361486286,0
7.744098531,219.6587223,30809.7057,6.790681062,333.7757766,405.0322471,12.75877711,70.37182369,5.104188246,0
7.080794504,214.2160603,19026.67284,7.634724094,333.7757766,421.1402783,16.82573919,74.62943063,3.986882335,0
6.890274539,185.7441467,12218.09594,8.022936053,350.6578722,394.4405812,17.0648969,86.63182292,4.100696951,0
